,WAG,SEX,AGE,EDU,JOB,RACE,WAGP_count,WAGP_mean,Year
1530,24746.07632879156,Male,18-25,CLG,SAL,HSP/NTV,678,24477.108760539668,2010
1531,34913.87708936233,Male,26-35,CLG,SAL,HSP/NTV,1166,34582.79815821907,2010
1532,41947.13343574047,Male,36-45,CLG,SAL,HSP/NTV,889,41888.04480769136,2010
1533,44325.22866876292,Male,46-55,CLG,SAL,HSP/NTV,647,45219.10408993406,2010
1534,44586.565306187,Male,56-70,CLG,SAL,HSP/NTV,347,43097.91922380644,2010
1535,25217.464346330118,Male,18-25,CLG,SAL,WHT/MIX,1876,24821.830358791674,2010
1536,37849.19948834548,Male,26-35,CLG,SAL,WHT/MIX,4615,37599.705963969696,2010
1537,49274.77117145944,Male,36-45,CLG,SAL,WHT/MIX,5324,48932.90171039398,2010
1538,51723.12976394141,Male,46-55,CLG,SAL,WHT/MIX,6480,51342.448162214954,2010
1539,48962.609506947025,Male,56-70,CLG,SAL,WHT/MIX,5094,48900.33935482145,2010
1540,33195.58063164518,Male,18-25,CLG,SCI,ASN,21,28973.167898514057,2010
1541,55449.61433592837,Male,26-35,CLG,SCI,ASN,132,52482.669908808035,2010
1542,68568.87276921891,Male,36-45,CLG,SCI,ASN,148,63736.56679774097,2010
1543,65137.96941501607,Male,46-55,CLG,SCI,ASN,122,62036.14057653031,2010
1544,64391.060103440584,Male,56-70,CLG,SCI,ASN,58,64359.73466097403,2010
1545,32996.111204853216,Male,18-25,CLG,SCI,BLK,30,31798.95856942682,2010
1546,45269.89612718643,Male,26-35,CLG,SCI,BLK,179,45470.714704770246,2010
1547,51188.137863481395,Male,36-45,CLG,SCI,BLK,190,53211.94550870692,2010
1548,59694.64562270674,Male,46-55,CLG,SCI,BLK,195,59265.870791194364,2010
1549,61308.5179803062,Male,56-70,CLG,SCI,BLK,93,60077.92816318726,2010
1550,37162.056309281754,Male,18-25,CLG,SCI,HSP/NTV,77,33901.186493255176,2010
1551,46456.936237050744,Male,26-35,CLG,SCI,HSP/NTV,311,47015.48875627617,2010
1552,56333.83761172434,Male,36-45,CLG,SCI,HSP/NTV,259,57329.843432081325,2010
1553,60084.95787217476,Male,46-55,CLG,SCI,HSP/NTV,235,60356.87280357734,2010
1554,57020.90797851497,Male,56-70,CLG,SCI,HSP/NTV,101,58838.54277835924,2010
1555,32781.21565980065,Male,18-25,CLG,SCI,WHT/MIX,446,33032.171025033625,2010
1556,50296.38582485881,Male,26-35,CLG,SCI,WHT/MIX,1973,50706.156408073024,2010
1557,61142.62306150253,Male,36-45,CLG,SCI,WHT/MIX,2435,61499.78763494501,2010
1558,65595.26614702637,Male,46-55,CLG,SCI,WHT/MIX,3008,66573.50812173294,2010
1559,66623.16722540712,Male,56-70,CLG,SCI,WHT/MIX,1779,66549.06671995501,2010
1560,23997.433183198027,Male,18-25,CLG,SVC,ASN,57,23916.391204475305,2010
1561,32528.5470798095,Male,26-35,CLG,SVC,ASN,163,32118.026275286345,2010
1562,35452.52470957533,Male,36-45,CLG,SVC,ASN,207,36347.68373574908,2010
1563,33742.99324096964,Male,46-55,CLG,SVC,ASN,174,34977.25055299416,2010
1564,35199.48398829401,Male,56-70,CLG,SVC,ASN,138,33375.20646433549,2010
1565,22874.828528309303,Male,18-25,CLG,SVC,BLK,268,23507.660279256015,2010
1566,30303.72964054891,Male,26-35,CLG,SVC,BLK,531,30467.419539773524,2010
1567,39744.134651477594,Male,36-45,CLG,SVC,BLK,705,38268.39245485439,2010
1568,37213.806903758195,Male,46-55,CLG,SVC,BLK,661,38313.57984336907,2010
1569,35797.86563186589,Male,56-70,CLG,SVC,BLK,345,34706.978433987395,2010
1570,23461.91305312524,Male,18-25,CLG,SVC,HSP/NTV,463,23323.48754712807,2010
1571,35004.435478066545,Male,26-35,CLG,SVC,HSP/NTV,916,35267.87732599405,2010
1572,45789.79493169208,Male,36-45,CLG,SVC,HSP/NTV,830,43723.38876441023,2010
1573,40988.75320147061,Male,46-55,CLG,SVC,HSP/NTV,571,41757.35434520515,2010
1574,36111.85467160238,Male,56-70,CLG,SVC,HSP/NTV,295,36195.69997020839,2010
1575,24971.33532910621,Male,18-25,CLG,SVC,WHT/MIX,1621,24877.918899799148,2010
1576,37412.68736815004,Male,26-35,CLG,SVC,WHT/MIX,3615,37537.49663634272,2010
1577,47456.36798627703,Male,36-45,CLG,SVC,WHT/MIX,3860,47467.54321618512,2010
1578,48037.25741197342,Male,46-55,CLG,SVC,WHT/MIX,3539,47483.38917839998,2010
1579,40553.78694750779,Male,56-70,CLG,SVC,WHT/MIX,2267,40154.2168713164,2010
1580,25019.036812190334,Male,18-25,CLG,TRP,ASN,17,25725.90194459113,2010
1581,33330.54237352033,Male,26-35,CLG,TRP,ASN,64,33154.14643294292,2010
1582,37546.95349711021,Male,36-45,CLG,TRP,ASN,75,34888.20898808511,2010
1583,36204.88571163188,Male,46-55,CLG,TRP,ASN,83,34709.18737823726,2010
1584,32791.86426838357,Male,56-70,CLG,TRP,ASN,45,30883.09793085558,2010
1585,26843.146838107117,Male,18-25,CLG,TRP,BLK,113,26358.079998911933,2010
1586,32127.490959967585,Male,26-35,CLG,TRP,BLK,357,31688.3783743642,2010
1587,38658.3184427929,Male,36-45,CLG,TRP,BLK,475,38761.40650313745,2010
1588,39460.9611353789,Male,46-55,CLG,TRP,BLK,541,39429.24326433182,2010
1589,39816.2768269532,Male,56-70,CLG,TRP,BLK,311,39041.102648239364,2010
1590,22382.81348850557,Male,18-25,CLG,TRP,HSP/NTV,197,22421.761145120247,2010
1591,33227.25525240029,Male,26-35,CLG,TRP,HSP/NTV,406,33179.743393631084,2010
1592,38410.77349744231,Male,36-45,CLG,TRP,HSP/NTV,422,38651.620896048735,2010
1593,40262.50965937017,Male,46-55,CLG,TRP,HSP/NTV,352,39177.52831217223,2010
1594,36702.11280023805,Male,56-70,CLG,TRP,HSP/NTV,208,38759.172114967885,2010
1595,24883.2373778798,Male,18-25,CLG,TRP,WHT/MIX,718,25275.02312342848,2010
1596,36435.77143337181,Male,26-35,CLG,TRP,WHT/MIX,1662,36392.10581345444,2010
1597,41577.95455568886,Male,36-45,CLG,TRP,WHT/MIX,1969,42462.896154076305,2010
1598,44172.32506614215,Male,46-55,CLG,TRP,WHT/MIX,2447,43857.10849232703,2010
1599,41339.6232398961,Male,56-70,CLG,TRP,WHT/MIX,1964,41279.01738016247,2010
1600,71440.13812800782,Male,18-25,DR+,ART,ASN,1,25000.0,2010
1601,62703.449138894044,Male,26-35,DR+,ART,ASN,152,63269.13203860494,2010
1602,81450.9738195183,Male,36-45,DR+,ART,ASN,178,87345.20682874766,2010
1603,86250.58050613277,Male,46-55,DR+,ART,ASN,155,83201.71465372137,2010
1604,87370.19821210748,Male,56-70,DR+,ART,ASN,103,96841.10383060016,2010
1605,69758.72605767951,Male,18-25,DR+,ART,BLK,0,1.0,2010
1606,63035.22973246019,Male,26-35,DR+,ART,BLK,46,68478.32759027724,2010
1607,84774.70512229067,Male,36-45,DR+,ART,BLK,83,81368.00042419443,2010
1608,80499.84383245767,Male,46-55,DR+,ART,BLK,96,72985.67584120423,2010
1609,77874.59826861837,Male,56-70,DR+,ART,BLK,119,83142.9790605824,2010
1610,71589.31253441903,Male,18-25,DR+,ART,HSP/NTV,1,16000.000000000002,2010
1611,69344.45579210509,Male,26-35,DR+,ART,HSP/NTV,96,70493.87198763671,2010
1612,86894.25473412259,Male,36-45,DR+,ART,HSP/NTV,142,85845.47921764561,2010
1613,80533.91947627996,Male,46-55,DR+,ART,HSP/NTV,103,88263.80931724499,2010
1614,85707.26642341675,Male,56-70,DR+,ART,HSP/NTV,82,84658.80180158165,2010
1615,75394.05724721722,Male,18-25,DR+,ART,WHT/MIX,24,38360.53215054923,2010
1616,78236.67171536446,Male,26-35,DR+,ART,WHT/MIX,1246,78358.18941532592,2010
1617,101950.36958025195,Male,36-45,DR+,ART,WHT/MIX,1901,101837.57491064031,2010
1618,104489.29661335105,Male,46-55,DR+,ART,WHT/MIX,2179,103854.53774461217,2010
1619,100803.91234752342,Male,56-70,DR+,ART,WHT/MIX,2729,99636.44311913705,2010
1620,105630.66876831332,Male,18-25,DR+,BUS,ASN,0,1.0,2010
1621,71727.14872626153,Male,26-35,DR+,BUS,ASN,54,78564.26680666956,2010
1622,111192.31428058566,Male,36-45,DR+,BUS,ASN,103,113740.99444153048,2010
1623,127239.18794330246,Male,46-55,DR+,BUS,ASN,132,120015.98352941935,2010
1624,101684.94629329297,Male,56-70,DR+,BUS,ASN,74,98607.20173066224,2010
1625,101179.14946953506,Male,18-25,DR+,BUS,BLK,0,1.0,2010
1626,70088.70790280627,Male,26-35,DR+,BUS,BLK,14,83466.8762599908,2010
1627,107488.316878898,Male,36-45,DR+,BUS,BLK,52,98654.74026337112,2010
1628,109602.7147811522,Male,46-55,DR+,BUS,BLK,42,106634.9123606274,2010
1629,108558.66833318576,Male,56-70,DR+,BUS,BLK,48,109136.03808424938,2010
1630,86209.83878684469,Male,18-25,DR+,BUS,HSP/NTV,1,63000.00000000004,2010
1631,70088.70790280627,Male,26-35,DR+,BUS,HSP/NTV,24,54913.503594226604,2010
1632,90729.8648478666,Male,36-45,DR+,BUS,HSP/NTV,50,98265.53327275014,2010
1633,92283.10826355469,Male,46-55,DR+,BUS,HSP/NTV,62,83576.12866681625,2010
1634,99214.03239170263,Male,56-70,DR+,BUS,HSP/NTV,56,103951.15286755175,2010
1635,112016.12544457802,Male,18-25,DR+,BUS,WHT/MIX,7,42037.65352585902,2010
1636,77143.49227931553,Male,26-35,DR+,BUS,WHT/MIX,221,82733.85534394781,2010
1637,125934.26177202044,Male,36-45,DR+,BUS,WHT/MIX,658,123469.33230397923,2010
1638,124969.22339316733,Male,46-55,DR+,BUS,WHT/MIX,927,124799.82712833544,2010
1639,115399.20460034652,Male,56-70,DR+,BUS,WHT/MIX,1191,118896.31127230187,2010
1640,174791.4478325554,Male,18-25,DR+,HLC,ASN,2,31622.77660168378,2010
1641,76244.88354872937,Male,26-35,DR+,HLC,ASN,279,77453.48790238306,2010
1642,179091.05843706973,Male,36-45,DR+,HLC,ASN,326,174786.93310619844,2010
1643,174904.71246439233,Male,46-55,DR+,HLC,ASN,197,171690.3268058359,2010
1644,177180.30771161415,Male,56-70,DR+,HLC,ASN,175,162574.33802733207,2010
1645,148288.53845623918,Male,18-25,DR+,HLC,BLK,0,1.0,2010
1646,80535.72438648572,Male,26-35,DR+,HLC,BLK,37,86775.72219237807,2010
1647,156552.36806180706,Male,36-45,DR+,HLC,BLK,52,154797.30197931518,2010
1648,123233.56686595952,Male,46-55,DR+,HLC,BLK,72,133386.13845325453,2010
1649,149972.98228900597,Male,56-70,DR+,HLC,BLK,47,165401.54985747967,2010
1650,146728.95622088862,Male,18-25,DR+,HLC,HSP/NTV,1,89999.99999999997,2010
1651,67016.89477482512,Male,26-35,DR+,HLC,HSP/NTV,71,74123.54009087021,2010
1652,136323.00049306496,Male,36-45,DR+,HLC,HSP/NTV,107,141775.24870707042,2010
1653,160887.11016475043,Male,46-55,DR+,HLC,HSP/NTV,110,159889.22682959595,2010
1654,173142.64237788378,Male,56-70,DR+,HLC,HSP/NTV,76,156587.1006426135,2010
1655,159810.55858812315,Male,18-25,DR+,HLC,WHT/MIX,14,78233.24355864162,2010
1656,81883.50327564555,Male,26-35,DR+,HLC,WHT/MIX,917,83213.5547440069,2010
1657,160308.73032876622,Male,36-45,DR+,HLC,WHT/MIX,1219,158556.77308936737,2010
1658,176145.64575778157,Male,46-55,DR+,HLC,WHT/MIX,1415,174898.1822998357,2010
1659,163225.29755706218,Male,56-70,DR+,HLC,WHT/MIX,1507,164799.6895021268,2010
1660,56425.95490920893,Male,18-25,DR+,MLT,ASN,0,1.0,2010
1661,48926.483318023034,Male,26-35,DR+,MLT,ASN,1,33600.000000000015,2010
1662,64385.497354826446,Male,36-45,DR+,MLT,ASN,0,1.0,2010
1663,68151.13893351653,Male,46-55,DR+,MLT,ASN,0,1.0,2010
1664,63541.48809725488,Male,56-70,DR+,MLT,ASN,0,1.0,2010
1665,49826.946888847124,Male,18-25,DR+,MLT,BLK,0,1.0,2010
1666,46699.598653081455,Male,26-35,DR+,MLT,BLK,1,60000.00000000002,2010
1667,56693.69750175102,Male,36-45,DR+,MLT,BLK,1,60000.00000000002,2010
1668,57044.67868660879,Male,46-55,DR+,MLT,BLK,1,173999.99999999997,2010
1669,53610.05545462386,Male,56-70,DR+,MLT,BLK,0,1.0,2010
1670,47201.264047073244,Male,18-25,DR+,MLT,HSP/NTV,0,1.0,2010
1671,38090.516791548114,Male,26-35,DR+,MLT,HSP/NTV,1,60000.00000000002,2010
1672,52836.75741558649,Male,36-45,DR+,MLT,HSP/NTV,2,69856.99678629187,2010
1673,53328.30586256326,Male,46-55,DR+,MLT,HSP/NTV,1,144999.99999999994,2010
1674,51618.49886580011,Male,56-70,DR+,MLT,HSP/NTV,0,1.0,2010
1675,66556.07842911195,Male,18-25,DR+,MLT,WHT/MIX,0,1.0,2010
1676,50849.29444243061,Male,26-35,DR+,MLT,WHT/MIX,5,68629.44737153043,2010
1677,85967.16894799548,Male,36-45,DR+,MLT,WHT/MIX,11,71796.74935342575,2010
1678,90585.7449578491,Male,46-55,DR+,MLT,WHT/MIX,5,90774.45268078941,2010
1679,83664.50314971068,Male,56-70,DR+,MLT,WHT/MIX,0,1.0,2010
1680,49368.309614322134,Male,18-25,DR+,MTN,ASN,1,39999.99999999997,2010
1681,48926.483318023034,Male,26-35,DR+,MTN,ASN,1,50000.00000000001,2010
1682,56680.45482081776,Male,36-45,DR+,MTN,ASN,2,63639.610306789196,2010
1683,58986.01872535303,Male,46-55,DR+,MTN,ASN,0,1.0,2010
1684,54708.59578755356,Male,56-70,DR+,MTN,ASN,2,41785.16483155236,2010
1685,43958.05284881732,Male,18-25,DR+,MTN,BLK,0,1.0,2010
1686,46699.598653081455,Male,26-35,DR+,MTN,BLK,1,29000.00000000001,2010
1687,49502.75538617312,Male,36-45,DR+,MTN,BLK,1,50000.00000000001,2010
1688,50263.663219287184,Male,46-55,DR+,MTN,BLK,1,60000.00000000002,2010
1689,47666.213385225994,Male,56-70,DR+,MTN,BLK,3,51390.31546509112,2010
1690,41817.10447616231,Male,18-25,DR+,MTN,HSP/NTV,1,18699.999999999996,2010
1691,38090.516791548114,Male,26-35,DR+,MTN,HSP/NTV,9,27521.896167354058,2010
1692,46833.85478344765,Male,36-45,DR+,MTN,HSP/NTV,12,41734.283701465196,2010
1693,46775.616958054095,Male,46-55,DR+,MTN,HSP/NTV,14,39552.23964521935,2010
1694,45525.611646733865,Male,56-70,DR+,MTN,HSP/NTV,7,38507.4316849249,2010
1695,56994.265382264726,Male,18-25,DR+,MTN,WHT/MIX,2,27202.94101747089,2010
1696,50849.29444243061,Male,26-35,DR+,MTN,WHT/MIX,4,59609.00719221586,2010
1697,71275.16450024673,Male,36-45,DR+,MTN,WHT/MIX,9,92167.75685901627,2010
1698,72900.79501253166,Male,46-55,DR+,MTN,WHT/MIX,23,80236.17884776725,2010
1699,68249.82336711018,Male,56-70,DR+,MTN,WHT/MIX,23,61433.32511256903,2010
1700,49297.03498311272,Male,18-25,DR+,PRD,ASN,0,1.0,2010
1701,48926.483318023034,Male,26-35,DR+,PRD,ASN,1,74999.99999999996,2010
1702,55878.23783566988,Male,36-45,DR+,PRD,ASN,9,74067.7213552176,2010
1703,57598.43048775089,Male,46-55,DR+,PRD,ASN,10,69473.22338744653,2010
1704,53110.88431405751,Male,56-70,DR+,PRD,ASN,6,42355.39975189323,2010
1705,45097.06789257978,Male,18-25,DR+,PRD,BLK,0,1.0,2010
1706,46699.598653081455,Male,26-35,DR+,PRD,BLK,0,1.0,2010
1707,50584.001504928325,Male,36-45,DR+,PRD,BLK,0,1.0,2010
1708,51466.153375101356,Male,46-55,DR+,PRD,BLK,2,28649.607327151978,2010
1709,47958.32491935577,Male,56-70,DR+,PRD,BLK,2,34364.22558417402,2010
1710,43029.8647896208,Male,18-25,DR+,PRD,HSP/NTV,0,1.0,2010
1711,38090.516791548114,Male,26-35,DR+,PRD,HSP/NTV,0,1.0,2010
1712,47879.34326073865,Male,36-45,DR+,PRD,HSP/NTV,7,39138.13317174311,2010
1713,48109.51023059751,Male,46-55,DR+,PRD,HSP/NTV,2,92994.62350050146,2010
1714,45158.41101808274,Male,56-70,DR+,PRD,HSP/NTV,4,39412.57687490067,2010
1715,59923.62569387057,Male,18-25,DR+,PRD,WHT/MIX,1,28000.000000000004,2010
1716,50849.29444243061,Male,26-35,DR+,PRD,WHT/MIX,3,52180.830000818176,2010
1717,74788.33484482259,Male,36-45,DR+,PRD,WHT/MIX,12,58539.90648795774,2010
1718,77372.3768177686,Male,46-55,DR+,PRD,WHT/MIX,20,91425.7567613213,2010
1719,72296.44341784147,Male,56-70,DR+,PRD,WHT/MIX,29,70966.61527931591,2010
1720,56297.24159554024,Male,18-25,DR+,SAL,ASN,0,1.0,2010
1721,61047.62967744185,Male,26-35,DR+,SAL,ASN,14,65516.869658464915,2010
1722,69310.46318449137,Male,36-45,DR+,SAL,ASN,26,64233.72647617211,2010
1723,63122.861321249344,Male,46-55,DR+,SAL,ASN,29,62804.87306884951,2010
1724,60487.33051806661,Male,56-70,DR+,SAL,ASN,16,57739.213943637165,2010
1725,50527.90815915298,Male,18-25,DR+,SAL,BLK,1,28000.000000000004,2010
1726,58497.285225416876,Male,26-35,DR+,SAL,BLK,1,107000.00000000003,2010
1727,61547.21687264002,Male,36-45,DR+,SAL,BLK,9,61674.55982281877,2010
1728,55418.08621710892,Male,46-55,DR+,SAL,BLK,9,81226.71600320305,2010
1729,53678.73314272762,Male,56-70,DR+,SAL,BLK,10,37897.05346901591,2010
1730,39392.06670413324,Male,18-25,DR+,SAL,HSP/NTV,1,28000.000000000004,2010
1731,39944.84791208601,Male,26-35,DR+,SAL,HSP/NTV,12,52023.810018707,2010
1732,46543.233877023886,Male,36-45,DR+,SAL,HSP/NTV,18,46453.18871513231,2010
1733,41551.98276518159,Male,46-55,DR+,SAL,HSP/NTV,10,43371.38622831811,2010
1734,39879.99275309208,Male,56-70,DR+,SAL,HSP/NTV,15,38191.330195446455,2010
1735,66490.23649840003,Male,18-25,DR+,SAL,WHT/MIX,4,31163.838713713027,2010
1736,66082.50092408505,Male,26-35,DR+,SAL,WHT/MIX,60,73400.3759465693,2010
1737,93749.4778053262,Male,36-45,DR+,SAL,WHT/MIX,127,99733.85406303739,2010
1738,98863.94170592798,Male,46-55,DR+,SAL,WHT/MIX,187,92136.59493252115,2010
1739,74625.34508742906,Male,56-70,DR+,SAL,WHT/MIX,232,73409.59442247805,2010
1740,79014.10865078449,Male,18-25,DR+,SCI,ASN,1,16000.000000000002,2010
1741,62289.56937814405,Male,26-35,DR+,SCI,ASN,217,63287.08067497012,2010
1742,82042.60893669882,Male,36-45,DR+,SCI,ASN,351,84491.9434528064,2010
1743,97101.44729727427,Male,46-55,DR+,SCI,ASN,253,100143.60102500963,2010
1744,116693.69868644133,Male,56-70,DR+,SCI,ASN,113,111025.43036554831,2010
1745,73656.99692342583,Male,18-25,DR+,SCI,BLK,0,1.0,2010
1746,57852.2491908822,Male,26-35,DR+,SCI,BLK,11,55387.376145970265,2010
1747,80750.3842218174,Male,36-45,DR+,SCI,BLK,23,78834.25653063589,2010
1748,88354.43407960245,Male,46-55,DR+,SCI,BLK,23,81824.16094491915,2010
1749,91951.68498937388,Male,56-70,DR+,SCI,BLK,18,81626.4736232654,2010
1750,72673.83131740526,Male,18-25,DR+,SCI,HSP/NTV,0,1.0,2010
1751,45087.18979933043,Male,26-35,DR+,SCI,HSP/NTV,33,53782.9462605537,2010
1752,78104.59579309434,Male,36-45,DR+,SCI,HSP/NTV,45,74334.44163548821,2010
1753,89603.15303046684,Male,46-55,DR+,SCI,HSP/NTV,39,86819.34191075078,2010
1754,90518.60321272022,Male,56-70,DR+,SCI,HSP/NTV,29,89359.64601284523,2010
1755,75392.40787915063,Male,18-25,DR+,SCI,WHT/MIX,10,42882.792630913034,2010
1756,64061.95407388667,Male,26-35,DR+,SCI,WHT/MIX,375,65628.24275712448,2010
1757,97348.60551547214,Male,36-45,DR+,SCI,WHT/MIX,567,97734.59621344059,2010
1758,105298.01995090791,Male,46-55,DR+,SCI,WHT/MIX,580,108413.15411156011,2010
1759,112843.88017620257,Male,56-70,DR+,SCI,WHT/MIX,601,109304.28590167176,2010
1760,50526.654216162155,Male,18-25,DR+,SVC,ASN,1,23999.999999999985,2010
1761,47404.218645701054,Male,26-35,DR+,SVC,ASN,2,54772.255750516626,2010
1762,56848.00563607846,Male,36-45,DR+,SVC,ASN,10,50475.54553163953,2010
1763,57985.32227560928,Male,46-55,DR+,SVC,ASN,13,60020.49265333416,2010
1764,54235.993694431,Male,56-70,DR+,SVC,ASN,11,43150.29723840066,2010
1765,45002.19465252966,Male,18-25,DR+,SVC,BLK,0,1.0,2010
1766,45251.125353237956,Male,26-35,DR+,SVC,BLK,2,29325.75659723034,2010
1767,49755.84955696002,Male,36-45,DR+,SVC,BLK,1,49000.0,2010
1768,50251.91623114563,Male,46-55,DR+,SVC,BLK,3,77605.55855247688,2010
1769,47776.80011809847,Male,56-70,DR+,SVC,BLK,7,70423.76497002268,2010
1770,42154.93468334546,Male,18-25,DR+,SVC,HSP/NTV,1,23999.999999999985,2010
1771,37670.04231299254,Male,26-35,DR+,SVC,HSP/NTV,17,25171.517521337348,2010
1772,46550.94514137102,Male,36-45,DR+,SVC,HSP/NTV,13,38512.23462017162,2010
1773,45371.24186844272,Male,46-55,DR+,SVC,HSP/NTV,7,34929.35858172412,2010
1774,43218.02633582514,Male,56-70,DR+,SVC,HSP/NTV,14,30357.641665202354,2010
1775,58907.43218888632,Male,18-25,DR+,SVC,WHT/MIX,2,29236.27883298418,2010
1776,48736.87614102239,Male,26-35,DR+,SVC,WHT/MIX,32,50030.65164661854,2010
1777,87295.12385084602,Male,36-45,DR+,SVC,WHT/MIX,53,80899.28442172028,2010
1778,74788.51521048449,Male,46-55,DR+,SVC,WHT/MIX,61,86295.86033292262,2010
1779,71471.43277324598,Male,56-70,DR+,SVC,WHT/MIX,68,68624.6395205308,2010
1780,56425.95490920893,Male,18-25,DR+,TRP,ASN,0,1.0,2010
1781,48926.483318023034,Male,26-35,DR+,TRP,ASN,1,22099.99999999998,2010
1782,64385.497354826446,Male,36-45,DR+,TRP,ASN,0,1.0,2010
1783,68151.13893351653,Male,46-55,DR+,TRP,ASN,1,79000.00000000006,2010
1784,63541.48809725488,Male,56-70,DR+,TRP,ASN,0,1.0,2010
1785,49826.946888847124,Male,18-25,DR+,TRP,BLK,0,1.0,2010
1786,46699.598653081455,Male,26-35,DR+,TRP,BLK,0,1.0,2010
1787,56693.69750175102,Male,36-45,DR+,TRP,BLK,1,35500.00000000002,2010
1788,57044.67868660879,Male,46-55,DR+,TRP,BLK,4,36256.504768281244,2010
1789,53610.05545462386,Male,56-70,DR+,TRP,BLK,3,36828.030785764466,2010
1790,47201.264047073244,Male,18-25,DR+,TRP,HSP/NTV,0,1.0,2010
1791,38090.516791548114,Male,26-35,DR+,TRP,HSP/NTV,4,27744.368066373427,2010
1792,52836.75741558649,Male,36-45,DR+,TRP,HSP/NTV,6,43006.60768340193,2010
1793,53328.30586256326,Male,46-55,DR+,TRP,HSP/NTV,9,57733.75482370491,2010
1794,51618.49886580011,Male,56-70,DR+,TRP,HSP/NTV,2,20784.609690826528,2010
1795,58571.016571580316,Male,18-25,DR+,TRP,WHT/MIX,0,1.0,2010
1796,50849.29444243061,Male,26-35,DR+,TRP,WHT/MIX,4,36443.883125577064,2010
1797,71926.4158834822,Male,36-45,DR+,TRP,WHT/MIX,7,85957.22818924335,2010
1798,74415.29053468957,Male,46-55,DR+,TRP,WHT/MIX,24,63991.02513578202,2010
1799,69201.75284372088,Male,56-70,DR+,TRP,WHT/MIX,29,54270.585332957824,2010
1800,25753.034960174125,Male,18-25,HSD,ART,ASN,2,37416.57386773938,2010
1801,42228.404017304296,Male,26-35,HSD,ART,ASN,9,48340.37761718553,2010
1802,37275.55250494022,Male,36-45,HSD,ART,ASN,14,43070.71808172359,2010
1803,43038.59226808279,Male,46-55,HSD,ART,ASN,7,54697.74438219433,2010
1804,39517.599003470415,Male,56-70,HSD,ART,ASN,5,73297.01990193856,2010
1805,22736.830683942622,Male,18-25,HSD,ART,BLK,21,22237.938832229713,2010
1806,32629.75764714285,Male,26-35,HSD,ART,BLK,53,30553.34839177022,2010
1807,38372.74267562397,Male,36-45,HSD,ART,BLK,42,40142.94678771626,2010
1808,39284.30655872516,Male,46-55,HSD,ART,BLK,57,41987.20839645565,2010
1809,42087.21607921792,Male,56-70,HSD,ART,BLK,38,43326.89480808432,2010
1810,22370.957987319784,Male,18-25,HSD,ART,HSP/NTV,26,23941.22853206554,2010
1811,43982.12211125748,Male,26-35,HSD,ART,HSP/NTV,70,37216.35305161643,2010
1812,37586.767143420046,Male,36-45,HSD,ART,HSP/NTV,51,43927.50877428404,2010
1813,39640.12648359825,Male,46-55,HSD,ART,HSP/NTV,44,40508.04238720532,2010
1814,43248.54361957582,Male,56-70,HSD,ART,HSP/NTV,32,43097.244627043445,2010
1815,25441.937568688165,Male,18-25,HSD,ART,WHT/MIX,98,27201.389587445643,2010
1816,36603.844416462736,Male,26-35,HSD,ART,WHT/MIX,196,35414.775272737774,2010
1817,41011.65276217179,Male,36-45,HSD,ART,WHT/MIX,225,42419.015322501196,2010
1818,43582.07039174687,Male,46-55,HSD,ART,WHT/MIX,293,46055.913164238445,2010
1819,49759.85110405705,Male,56-70,HSD,ART,WHT/MIX,225,43913.66730670408,2010
1820,28153.353292029755,Male,18-25,HSD,BUS,ASN,10,31871.64121252629,2010
1821,36896.82237277394,Male,26-35,HSD,BUS,ASN,38,39654.49451976434,2010
1822,50329.675341025046,Male,36-45,HSD,BUS,ASN,51,48318.63173323027,2010
1823,51916.54584381431,Male,46-55,HSD,BUS,ASN,61,54528.32137161968,2010
1824,53794.25884901318,Male,56-70,HSD,BUS,ASN,46,46307.38175176649,2010
1825,27093.069793433944,Male,18-25,HSD,BUS,BLK,29,25181.096206104627,2010
1826,39492.51057896123,Male,26-35,HSD,BUS,BLK,100,43559.24265937275,2010
1827,48739.08652775596,Male,36-45,HSD,BUS,BLK,153,48021.808339127085,2010
